year,rid,rvote,stt,eth,inc,age,sex,edu,mar,rel,chu,kid,regist,weight
2008,2541,1,TX,White,$150k+,18-29,Female,Post-Grad,Married,Protestant (not born-again),"Occasional
attenders",,registered,0.732999980449677
2008,1097,1,MN,Hispanic,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.95555555820465
2008,1025,0,KS,White,$75-150k,45-64,Male,Coll,Married,No religion,Nonattenders,,registered,1.44444441795349
2008,1320,0,KY,White,$75-150k,45-64,Male,Post-Grad,Married,No religion,Nonattenders,No Kids,registered,2.2564103603363
2008,2924,1,OH,White,$40-75k,45-64,Male,HS,Married,Catholic,Frequent attenders,,registered,0.92299997806549
2008,765,1,LA,White,$75-150k,18-29,Female,Coll,Married,Catholic,Frequent attenders,,registered,3.47222232818604
2008,10238,1,LA,White,$40-75k,30-44,Female,Coll,Married,Born-again Protestant,,Kids,registered,6.22857141494751
2008,53,0,PA,White,$75-150k,65+,Female,HS,Single,Born-again Protestant,Frequent attenders,,registered,2.5
2008,31185,1,IL,White,$150k+,30-44,Male,Coll,Married,Catholic,"Occasional
attenders",,registered,1.97777771949768
2008,30905,0,AZ,White,$40-75k,65+,Male,Coll,Married,Protestant (not born-again),"Occasional
attenders",,registered,1.26666665077209
2008,1405,1,NC,White,$75-150k,45-64,Female,Coll,Married,Catholic,"Occasional
attenders",,registered,1.35555553436279
2008,10992,1,NV,White,$0-20k,18-29,Male,Some Coll,Single,Born-again Protestant,,No Kids,registered,8.2857141494751
2008,31,0,MA,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,"Occasional
attenders",,registered,1.66666662693024
2008,1412,0,GA,Black,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,,No Kids,registered,2.77142858505249
2008,980,1,WI,White,$40-75k,45-64,Female,Post-Grad,Married,Protestant (not born-again),Frequent attenders,,registered,1
2008,824,1,CA,White,$75-150k,30-44,Female,Post-Grad,Married,Born-again Protestant,"Very frequent
church attenders",,registered,2.71111106872559
2008,10632,1,TN,White,$40-75k,65+,Female,HS,Married,Born-again Protestant,Frequent attenders,No Kids,registered,1.78571426868439
2008,51219,0,IN,White,$20-40k,45-64,Female,HS,Single,Catholic,Rare attenders,,registered,1.80099999904633
2008,726,0,IA,White,$40-75k,45-64,Female,Coll,Married,Born-again Protestant,Frequent attenders,,registered,1.83333337306976
2008,237,0,GA,White,$75-150k,45-64,Female,Coll,Married,Protestant (not born-again),Nonattenders,,registered,1.15555560588837
2008,10725,0,CO,White,$150k+,30-44,Female,Coll,Married,Protestant (not born-again),Nonattenders,No Kids,registered,2.59523820877075
2008,683,1,AZ,Hispanic,$20-40k,45-64,Male,HS,Single,Catholic,Rare attenders,,registered,5.14285707473755
2008,257,0,KY,White,$40-75k,65+,Female,HS,Married,Born-again Protestant,Nonattenders,,registered,1.22699999809265
2008,45,1,NC,White,$150k+,45-64,Male,HS,Married,Protestant (not born-again),Nonattenders,,registered,2.83333325386047
2008,556,1,FL,White,$40-75k,65+,Male,Post-Grad,Married,Protestant (not born-again),,No Kids,registered,1.42857146263123
2008,10897,0,VA,Black,$75-150k,18-29,Male,Coll,Married,Born-again Protestant,,Kids,registered,4.97142839431763
2008,50522,0,MI,White,$20-40k,18-29,Male,HS,Married,No religion,"Occasional
attenders",,registered,1.52699995040894
2008,30116,1,SD,White,$20-40k,65+,Female,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.9111111164093
2008,122,1,MN,White,$0-20k,65+,Female,HS,Single,Born-again Protestant,Frequent attenders,,registered,2.05769228935242
2008,601,1,MO,White,$20-40k,65+,Male,Some Coll,Married,Protestant (not born-again),"Very frequent
church attenders",,registered,1.84444439411163
2008,285,0,IL,Black,$20-40k,45-64,Female,Some Coll,Single,No religion,Nonattenders,,registered,2.58333325386047
2008,327,0,IL,White,$20-40k,45-64,Male,Some Coll,Married,Born-again Protestant,Nonattenders,Kids,registered,2.51851844787598
2008,80513,0,MN,White,$20-40k,18-29,Female,Coll,Single,Protestant (not born-again),Frequent attenders,,registered,3.73333334922791
2008,10031,0,PA,Black,$20-40k,65+,Female,Coll,Single,Born-again Protestant,"Very frequent
church attenders",No Kids,registered,1.11904764175415
2008,20753,0,GA,White,$0-20k,18-29,Male,Coll,Single,No religion,Rare attenders,,registered,3.02222228050232
2008,123,0,MI,White,$40-75k,65+,Female,Post-Grad,Single,No religion,Nonattenders,No Kids,registered,1.48717951774597
2008,2,1,NC,White,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,Frequent attenders,,registered,0.493000000715256
2008,52119,1,IL,White,$40-75k,18-29,Male,Some Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,2.09699988365173
2008,637,0,WV,White,$20-40k,30-44,Male,Coll,Married,Catholic,Frequent attenders,,registered,0.587999999523163
2008,264,1,NC,White,$40-75k,65+,Male,Some Coll,Married,Protestant (not born-again),"Very frequent
church attenders",,registered,1.30769228935242
2008,365,1,UT,White,$150k+,45-64,Male,Coll,Married,Mormon,Frequent attenders,,registered,1.12244892120361
2008,2165,0,IL,White,$40-75k,30-44,Female,Some Coll,Married,Catholic,Rare attenders,,registered,1.93900001049042
2008,20385,0,NC,White,$75-150k,45-64,Male,HS,Married,Catholic,Nonattenders,,registered,4.32653045654297
2008,625,0,GA,Black,$40-75k,18-29,Female,Some Coll,Single,Born-again Protestant,"Occasional
attenders",,registered,1.20500004291534
2008,70761,0,LA,Black,$75-150k,30-44,Male,Some Coll,Married,Born-again Protestant,"Occasional
attenders",Kids,registered,3.11904764175415
2008,3036,1,TN,White,$150k+,45-64,Male,HS,Married,Born-again Protestant,Rare attenders,,registered,1.1360000371933
2008,754,1,TX,Hispanic,$40-75k,45-64,Male,Coll,Single,Born-again Protestant,,No Kids,registered,1.62857139110565
2008,20293,1,MN,White,$0-20k,45-64,Female,HS,Married,Protestant (not born-again),Nonattenders,,registered,3.20000004768372
2008,615,0,NY,White,$40-75k,45-64,Male,Coll,Single,Other religion,Nonattenders,,registered,1.58333337306976
2008,1107,0,NC,White,$75-150k,45-64,Female,Coll,Single,No religion,Nonattenders,,registered,0.492000013589859
2008,10144,0,NY,White,$20-40k,65+,Male,< HS,Married,Catholic,Frequent attenders,No Kids,registered,3.16666674613953
2008,30900,1,UT,White,$40-75k,65+,Female,Coll,Married,Mormon,"Very frequent
church attenders",,registered,1
2008,30162,0,NY,White,$20-40k,65+,Male,Coll,Married,Catholic,Nonattenders,,registered,1.44444441795349
2008,20439,0,WI,Other,$0-20k,18-29,Male,Some Coll,Single,No religion,Rare attenders,,registered,5
2008,30439,0,VT,White,$20-40k,30-44,Female,Post-Grad,Married,,Nonattenders,,registered,3.53333330154419
2008,104,0,PA,White,$75-150k,30-44,Female,Some Coll,Married,Catholic,Nonattenders,,registered,3.06666660308838
2008,30682,1,AZ,White,$40-75k,45-64,Female,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.88888883590698
2008,1444,1,VA,White,$150k+,45-64,Male,Post-Grad,Married,Catholic,Frequent attenders,,registered,2
2008,3183,1,NV,Other,$75-150k,45-64,Male,Some Coll,Married,Born-again Protestant,Rare attenders,,registered,0.723999977111816
2008,30658,1,UT,White,$75-150k,30-44,Male,Coll,Married,Mormon,"Very frequent
church attenders",,registered,2.55555558204651
2008,20580,0,NY,White,$20-40k,65+,Female,Coll,Single,Protestant (not born-again),"Occasional
attenders",,registered,1.15384614467621
2008,1786,1,TX,Black,$75-150k,45-64,Female,Coll,Single,Born-again Protestant,"Occasional
attenders",,registered,1.63461542129517
2008,10980,0,NJ,Black,$20-40k,65+,Female,Some Coll,Single,Born-again Protestant,,No Kids,registered,2.45714282989502
2008,50413,1,WI,White,$0-20k,45-64,Male,HS,Married,Protestant (not born-again),Nonattenders,,registered,1.63999998569489
2008,10041,1,SC,White,$150k+,45-64,Female,Coll,Married,Protestant (not born-again),,Kids,registered,1.94285714626312
2008,20948,0,NH,White,$40-75k,45-64,Male,HS,Married,Catholic,"Occasional
attenders",,registered,3.40000009536743
2008,595,1,CO,White,$75-150k,45-64,Male,Some Coll,Married,Protestant (not born-again),Nonattenders,,registered,2.02222228050232
2008,50825,0,VA,Hispanic,$75-150k,18-29,Male,Coll,Single,Catholic,Rare attenders,,registered,0.612999975681305
2008,1013,1,IA,White,$75-150k,65+,Male,Coll,Married,Protestant (not born-again),Rare attenders,No Kids,registered,1.15384614467621
2008,51521,1,TX,White,$75-150k,18-29,Male,HS,Married,Born-again Protestant,Frequent attenders,,registered,1.17999994754791
2008,763,0,TX,Hispanic,$20-40k,45-64,Female,Coll,Single,Catholic,Rare attenders,,registered,0.760999977588654
2008,52160,1,MO,White,$20-40k,30-44,Male,HS,Single,Born-again Protestant,Rare attenders,,registered,1.29299998283386
2008,693,1,MN,White,$75-150k,30-44,Male,Coll,Married,Catholic,Frequent attenders,,registered,1.88888883590698
2008,31275,0,AR,White,$40-75k,45-64,Male,Coll,Single,Born-again Protestant,"Occasional
attenders",,registered,1
2008,297,0,CA,White,$75-150k,45-64,Male,Some Coll,Married,Other religion,"Occasional
attenders",,registered,1.83333337306976
2008,2614,1,SD,White,$20-40k,45-64,Female,Some Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,0.492000013589859
2008,720,1,OK,White,$40-75k,18-29,Male,Some Coll,Single,Catholic,"Occasional
attenders",No Kids,registered,2.83333325386047
2008,51193,0,AZ,White,$75-150k,45-64,Male,Coll,Single,Catholic,"Occasional
attenders",,registered,0.59799998998642
2008,10509,0,NY,White,$40-75k,45-64,Female,Some Coll,Single,,Nonattenders,No Kids,registered,2
2008,1732,0,NJ,White,$0-20k,45-64,Male,Post-Grad,Single,Other religion,Rare attenders,,registered,0.75900000333786
2008,10188,1,GA,White,$40-75k,45-64,Male,HS,Married,Born-again Protestant,Rare attenders,No Kids,registered,3.56410264968872
2008,30150,0,SD,White,$75-150k,18-29,Male,Some Coll,Single,Catholic,Rare attenders,,registered,1.01923072338104
2008,1067,1,NC,White,$40-75k,45-64,Female,Post-Grad,Married,Born-again Protestant,"Occasional
attenders",No Kids,registered,1.46153843402863
2008,2894,1,AR,White,$20-40k,30-44,Male,HS,Married,,,,registered,1.39800000190735
2008,10500,0,IL,Black,$0-20k,45-64,Female,< HS,Single,Born-again Protestant,,No Kids,registered,16
2008,20459,1,TX,White,$75-150k,45-64,Female,Post-Grad,Married,Born-again Protestant,Rare attenders,,registered,1.06666672229767
2008,1032,1,CA,White,$75-150k,65+,Male,Coll,Married,Protestant (not born-again),,No Kids,registered,1.77142858505249
2008,832,0,NC,White,$75-150k,45-64,Male,Coll,Married,No religion,Nonattenders,No Kids,registered,1.66666662693024
2008,70049,1,GA,White,$75-150k,18-29,Female,Some Coll,Married,Born-again Protestant,Frequent attenders,No Kids,registered,3.33333325386047
2008,10915,1,CA,White,$20-40k,65+,Female,Some Coll,Married,Born-again Protestant,"Occasional
attenders",No Kids,registered,1.51282048225403
2008,204,0,CA,Hispanic,$150k+,30-44,Female,Post-Grad,Married,No religion,Nonattenders,,registered,3.02222228050232
2008,115,1,NC,White,$40-75k,45-64,Male,Some Coll,Married,Born-again Protestant,,No Kids,registered,2.11428570747375
2008,11400,1,AL,White,$40-75k,30-44,Male,HS,Single,Born-again Protestant,Frequent attenders,No Kids,registered,4.88095235824585
2008,289,0,TX,Black,$75-150k,18-29,Female,Some Coll,Single,Protestant (not born-again),"Very frequent
church attenders",,registered,3.48888897895813
2008,116,0,OH,White,$20-40k,65+,Male,Coll,Single,,"Occasional
attenders",No Kids,registered,1.2380952835083
2008,1444,0,NJ,White,$0-20k,65+,Female,Some Coll,Married,Catholic,"Very frequent
church attenders",,registered,0.583000004291534
2008,850,0,MI,White,$40-75k,45-64,Female,Post-Grad,Single,Protestant (not born-again),"Very frequent
church attenders",No Kids,registered,1.61538457870483
2008,1538,0,FL,White,$40-75k,65+,Male,HS,Married,Born-again Protestant,Frequent attenders,,registered,3.16666674613953
2008,31225,1,PA,White,$20-40k,45-64,Female,HS,Married,Born-again Protestant,Frequent attenders,,registered,2.66666674613953
2008,1354,0,NY,Hispanic,$40-75k,30-44,Female,Coll,Married,Catholic,Nonattenders,,registered,4.75555562973022
2008,2584,1,WV,White,$20-40k,45-64,Male,Some Coll,Married,Born-again Protestant,Frequent attenders,,registered,0.493000000715256
2008,30233,0,IL,White,$40-75k,18-29,Male,Coll,Single,Protestant (not born-again),Rare attenders,,registered,1.71428573131561
2008,615,0,WA,White,$40-75k,30-44,Male,HS,Married,Catholic,,Kids,registered,6.45714282989502
2008,499,0,MI,Black,$0-20k,18-29,Female,HS,Single,Born-again Protestant,"Very frequent
church attenders",,registered,3.77777767181396
2008,10937,0,FL,Hispanic,$20-40k,45-64,Male,HS,Married,Catholic,Frequent attenders,Kids,registered,5.88095235824585
2008,2407,0,CO,White,$75-150k,45-64,Male,Post-Grad,Married,Other religion,Frequent attenders,,registered,0.493000000715256
2008,3173,0,CA,White,$40-75k,30-44,Female,Coll,Single,Born-again Protestant,Rare attenders,,registered,0.889999985694885
2008,30722,1,NY,White,$150k+,45-64,Female,Some Coll,Married,Catholic,"Occasional
attenders",,registered,3
2008,513,1,MI,White,$20-40k,45-64,Female,HS,Single,Protestant (not born-again),"Occasional
attenders",,registered,3.20000004768372
2008,20979,0,IN,White,$40-75k,45-64,Male,HS,Married,No religion,Nonattenders,,registered,2.51020407676697
2008,283,0,IL,White,$75-150k,45-64,Female,Post-Grad,Single,No religion,Nonattenders,,registered,2.11111116409302
2008,10476,1,VA,White,$75-150k,45-64,Male,Post-Grad,Married,Protestant (not born-again),"Very frequent
church attenders",Kids,registered,1.33333337306976
2008,10366,1,OR,White,$40-75k,18-29,Male,Some Coll,Single,Protestant (not born-again),Nonattenders,No Kids,registered,3.42857146263123
2008,51951,0,GA,Black,$0-20k,18-29,Female,Some Coll,Single,Born-again Protestant,Rare attenders,,registered,1.65900003910065
2008,30530,0,WI,White,$0-20k,65+,Male,HS,Single,Catholic,Frequent attenders,,registered,2.51111102104187
2008,20219,0,WA,White,$40-75k,30-44,Female,Coll,Single,Born-again Protestant,Nonattenders,Kids,registered,5.66666650772095
2008,11243,1,MD,White,$75-150k,45-64,Female,Some Coll,Married,Born-again Protestant,Frequent attenders,Kids,registered,1.83333337306976
2008,1527,1,TN,White,$150k+,45-64,Male,Coll,Married,Born-again Protestant,"Very frequent
church attenders",,registered,1.19444441795349
2008,1018,0,MD,Black,$20-40k,45-64,Female,Coll,Single,Born-again Protestant,"Very frequent
church attenders",,registered,1
2008,1476,1,NY,White,$0-20k,45-64,Female,HS,Married,Born-again Protestant,"Very frequent
church attenders",,registered,2.86538457870483
2008,2195,0,CA,Other,$40-75k,18-29,Male,HS,Single,No religion,Nonattenders,,registered,0.949000000953674
2008,31071,0,IL,Black,$40-75k,65+,Male,HS,Single,Born-again Protestant,Nonattenders,,registered,2.02222228050232
2008,20979,0,IN,White,$40-75k,45-64,Male,HS,Married,No religion,Nonattenders,,registered,2.51020407676697
2008,974,0,FL,White,$40-75k,45-64,Male,Some Coll,Married,Born-again Protestant,Nonattenders,,registered,3.23333334922791
2008,485,0,OR,White,$20-40k,65+,Male,< HS,Single,No religion,,No Kids,registered,6.91428565979004
2008,897,1,TX,White,$75-150k,30-44,Male,Some Coll,Married,Mormon,Frequent attenders,,registered,2.02777767181396
2008,31132,0,NY,White,$40-75k,65+,Female,Post-Grad,Married,Catholic,"Very frequent
church attenders",,registered,1.0888888835907
2008,1299,1,GA,White,$40-75k,45-64,Male,Some Coll,Married,Protestant (not born-again),Rare attenders,,registered,0.492000013589859
2008,31234,1,FL,White,$20-40k,65+,Female,HS,Single,Catholic,Frequent attenders,,registered,2.55555558204651
2008,635,1,TX,White,$75-150k,45-64,Male,Some Coll,Married,Catholic,Frequent attenders,,registered,2.05555558204651
2008,30920,0,CA,White,$0-20k,65+,Female,Post-Grad,Single,Born-again Protestant,"Very frequent
church attenders",,registered,1.24444448947906
2008,1366,0,CA,White,$40-75k,18-29,Male,Coll,Single,,,Kids,registered,3.61904764175415
2008,11004,1,KY,White,$40-75k,18-29,Male,HS,Married,Born-again Protestant,,Kids,registered,3.28571438789368
2008,705,0,VA,White,$75-150k,30-44,Female,Coll,Single,Born-again Protestant,Nonattenders,,registered,3.41666674613953
2008,349,1,OH,White,$40-75k,45-64,Male,HS,Married,Born-again Protestant,Frequent attenders,,registered,1.17200005054474
2008,467,0,NJ,White,$150k+,45-64,Female,Coll,Married,No religion,Rare attenders,,registered,1.94444441795349
2008,1076,0,PA,White,$0-20k,65+,Female,< HS,Single,Catholic,Frequent attenders,,registered,1.13999998569489
2008,761,1,WI,White,$75-150k,45-64,Female,Some Coll,Married,Catholic,Rare attenders,,registered,2.59183669090271
2008,11111,0,CA,Black,$40-75k,65+,Female,Coll,Single,No religion,Frequent attenders,No Kids,registered,1.7380952835083
2008,10228,1,ME,White,$75-150k,30-44,Male,Coll,Married,Catholic,Nonattenders,Kids,registered,1.41025638580322
2008,1339,1,IL,Other,$40-75k,45-64,Male,Coll,Married,Catholic,Frequent attenders,,registered,2.28888893127441
2008,10619,0,NY,White,$20-40k,45-64,Female,HS,Single,Catholic,,No Kids,registered,8.77142810821533
2008,30572,1,SD,White,$75-150k,30-44,Male,Some Coll,Single,Protestant (not born-again),Nonattenders,,registered,2.9111111164093
2008,1142,0,NV,Other,$40-75k,45-64,Female,Some Coll,Single,Other religion,,Kids,registered,1.71428573131561
2008,1270,1,MA,White,$40-75k,30-44,Male,Coll,Married,Catholic,Frequent attenders,,registered,0.880999982357025
2008,20159,1,IL,Hispanic,$75-150k,45-64,Female,Post-Grad,Married,Catholic,Frequent attenders,,registered,4.48979568481445
2008,827,0,KY,White,$0-20k,18-29,Female,Coll,Single,No religion,"Occasional
attenders",Kids,registered,2.48717951774597
2008,2856,0,TX,Hispanic,$75-150k,45-64,Male,Coll,Married,Born-again Protestant,"Occasional
attenders",,registered,0.493000000715256
